open_time,open,high,low,close,volume
2026-02-05,2146.19,2169.62,1712.44,1824.5,243922103.896
2026-02-06,1824.49,2092.22,1745.52,2062.51,234625540.406
2026-02-07,2062.51,2310.41,1873.0,2089.56,173689176.309
2026-02-08,2090.39,2250.0,1911.91,2088.67,160219700.545
2026-02-09,2088.67,2224.67,1920.0,2103.79,190798354.825
2026-02-10,2103.79,2157.91,1990.0,2018.99,102797427.986
2026-02-11,2018.95,2160.0,1811.49,1940.87,88560286.541
2026-02-12,1940.85,2181.63,1750.0,1946.85,85480673.11
2026-02-13,1946.85,2068.94,1884.0,2048.33,69504031.029
2026-02-14,2048.33,2101.86,2043.09,2085.09,46532858.277
2026-02-15,2085.09,2172.0,1878.76,1965.06,73048247.462
2026-02-16,1965.06,2144.0,1938.84,1997.85,64467698.02
2026-02-17,1997.86,2198.04,1900.0,1990.42,70452610.73
2026-02-18,1990.39,2122.69,1875.0,1954.91,64942450.351
2026-02-19,1954.92,1985.0,1875.0,1947.85,65826136.277
2026-02-20,1947.85,2077.0,1823.0,1968.1,63184649.664
2026-02-21,1968.1,1994.31,1860.12,1973.06,32419663.026
2026-02-22,1973.03,1981.68,1860.12,1956.84,35446521.416
2026-02-23,1956.84,2070.0,1676.36,1855.65,75653820.741
2026-02-24,1855.62,2023.0,1700.0,1850.88,80743819.942
2026-02-25,1850.88,2137.28,1846.34,2055.29,121413996.706
2026-02-26,2055.15,2150.0,1975.83,2026.66,111460643.41
2026-02-27,2026.66,2150.0,1890.0,1928.55,121409266.601
2026-02-28,1928.61,1980.0,1780.0,1963.77,120366738.974
2026-03-01,1963.77,2053.15,1870.0,1938.2,129541618.452
2026-03-02,1938.18,2082.0,1921.41,2026.01,102579623.666
2026-03-03,2026.34,2039.59,1933.0,1980.89,84179088.881
2026-03-04,1981.45,2350.0,1935.0,2127.65,81864410.488
2026-03-05,2127.67,2161.09,2055.0,2071.23,70362064.247
2026-03-06,2071.17,2276.34,1950.0,1977.4,58415901.552
2026-03-07,1977.42,2141.16,1940.0,1968.18,30786247.804
2026-03-08,1968.0,1986.42,1911.67,1936.55,43321298.104
2026-03-09,1936.55,2131.0,1931.2,1993.2,62297747.362
2026-03-10,1993.12,2100.0,1920.0,2031.57,37777596.289
2026-03-11,2030.16,2160.0,1819.45,2050.0,26286831.072
2026-03-12,2049.91,2084.97,2018.29,2072.25,49219027.133
2026-03-13,2072.25,2199.67,2070.99,2091.91,48975811.99
2026-03-14,2091.92,2103.84,2061.21,2094.92,26123724.597
2026-03-15,2094.92,2200.53,2082.96,2177.33,36075620.8
2026-03-16,2177.21,2400.0,2165.21,2350.2,59033586.883
2026-03-17,2350.2,2370.38,2298.82,2317.18,50170924.926
2026-03-18,2317.17,2346.02,2139.0,2201.88,46901948.001
2026-03-19,2201.88,2229.6,2105.15,2136.09,58315217.818
2026-03-20,2136.0,2168.54,2119.5,2145.29,55360341.029
2026-03-21,2145.46,2164.43,2082.81,2083.2,43778316.269
2026-03-22,2083.15,2128.01,2030.06,2052.57,45585176.118
2026-03-23,2052.57,2187.73,2029.4,2151.27,59384430.728
2026-03-24,2151.27,2171.46,2097.67,2155.92,60069880.958
2026-03-25,2155.92,2195.45,2148.52,2168.03,49246939.977
2026-03-26,2168.03,2170.67,2037.81,2059.5,55374674.209
2026-03-27,2059.5,2075.0,1970.54,1991.57,58703762.999
2026-03-28,1990.79,2036.37,1982.04,1993.0,36859108.234
2026-03-29,1992.93,2017.6,1941.51,1983.59,39168320.633
2026-03-30,1983.42,2082.05,1980.0,2025.21,55895794.57
2026-03-31,2025.21,2116.54,2014.76,2105.9,58283845.797
2026-04-01,2105.9,2160.9,2082.84,2137.98,51067647.561
2026-04-02,2137.98,2156.3,2017.29,2056.05,49004219.314
2026-04-03,2056.16,2070.2,2041.51,2052.3,32901526.786
2026-04-04,2052.3,2072.91,2045.03,2064.33,13933835.933
2026-04-05,2064.33,2120.47,2023.87,2108.19,30111643.216
2026-04-06,2108.19,2165.31,2088.99,2106.3,45527718.946
2026-04-07,2106.26,2267.78,2062.58,2241.1,51559315.15
2026-04-08,2241.19,2265.38,2181.97,2189.5,43410603.272
2026-04-09,2189.52,2231.92,2160.0,2188.09,45578721.646
2026-04-10,2188.08,2254.47,2176.11,2243.9,48947329.337
2026-04-11,2243.91,2327.35,2228.93,2283.85,36308996.495
2026-04-12,2284.47,2286.84,2177.4,2190.47,49293428.446
