open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1769364000000,2880.25,2884.43,2849.16,2852.01,1851933.434,1769365799999,5312996873.90719,12010,477770.466,1374254911.32633,0
1769365800000,2852.00,2853.40,2827.65,2844.21,2226857.850,1769367599999,6321402902.94464,13738,880726.344,2501257033.94061,0
1769367600000,2844.21,2848.80,2816.25,2817.05,2498741.026,1769369399999,7087056687.53756,14945,828884.084,2356130424.52017,0
1769369400000,2816.76,2827.95,2798.15,2809.06,2718740.097,1769371199999,7655104873.87818,14069,1066789.410,3007082126.65929,0
1769371200000,2809.75,2819.16,2789.38,2801.18,2122612.779,1769372999999,5954545108.08773,12635,1083599.637,3040794163.85336,0
1769373000000,2801.07,2805.93,2784.86,2805.68,2210593.967,1769374799999,6179560507.75420,13550,1400424.131,3917723727.31381,0
1769374800000,2805.68,2819.54,2805.03,2817.50,1725753.122,1769376599999,4856157193.62098,12325,1307618.582,3679932830.06204,0
1769376600000,2817.53,2817.72,2800.31,2814.95,1693734.328,1769378399999,4756301971.53042,12536,1017585.196,2858602428.18897,0
1769378400000,2814.95,2815.41,2793.78,2793.93,1769608.202,1769380199999,4961774659.92701,13713,449432.409,1260634186.46764,0
1769380200000,2793.93,2803.38,2786.78,2802.36,2064391.049,1769381999999,5771582521.94391,13597,1041997.552,2916125031.38355,0
1769382000000,2802.36,2808.80,2783.88,2801.14,2839329.232,1769383799999,7944269607.89666,15102,1528102.029,4279626688.95723,0
1769383800000,2801.14,2817.29,2795.09,2814.02,2182316.998,1769385599999,6125030890.63411,14205,1589915.762,4464703722.74174,0
1769385600000,2814.01,2837.09,2809.54,2830.54,2441598.782,1769387399999,6898077804.44667,14975,1799310.815,5084819127.26596,0
1769387400000,2830.54,2840.66,2822.02,2838.20,1613282.750,1769389199999,4566867103.71489,12680,773961.806,2192961813.38897,0
1769389200000,2838.20,2876.41,2835.45,2870.27,3338167.341,1769390999999,9548388701.92415,16564,2655275.485,7591767059.41865,0
1769391000000,2870.28,2893.13,2870.28,2877.30,2330855.163,1769392799999,6713156191.29216,15008,1943804.961,5598881585.33250,0
1769392800000,2877.30,2879.77,2864.94,2876.80,1586037.133,1769394599999,4553862578.81428,12047,849291.560,2439525540.94812,0
1769394600000,2876.80,2881.09,2860.39,2861.65,1478745.255,1769396399999,4245927303.76539,11860,347424.774,999043664.35988,0
1769396400000,2861.66,2867.58,2850.13,2850.20,1219002.285,1769398199999,3485034310.69339,11183,358172.329,1025970341.23091,0
1769398200000,2850.20,2850.55,2838.25,2846.35,1581304.366,1769399999999,4497298161.05311,12053,376271.590,1070007074.09469,0
1769400000000,2846.35,2870.89,2846.15,2868.09,1776123.132,1769401799999,5075510480.43602,11473,1675697.280,4788596023.85240,0
1769401800000,2868.09,2870.87,2859.77,2862.13,1331155.030,1769403599999,3812709331.74780,12030,395664.825,1133829841.94555,0
1769403600000,2862.18,2865.11,2856.91,2864.35,1151950.274,1769405399999,3295950495.73609,12046,626222.076,1792504781.22560,0
1769405400000,2864.35,2868.42,2861.53,2865.77,1117047.101,1769407199999,3200304939.42365,11812,876049.853,2510295616.29491,0
1769407200000,2865.77,2879.26,2863.26,2878.08,1221523.056,1769408999999,3505579141.65666,11752,938880.742,2695786924.98701,0
1769409000000,2877.88,2887.92,2875.76,2887.76,1311106.759,1769410799999,3779206083.01058,12019,931567.463,2685591783.00352,0
1769410800000,2887.78,2898.10,2883.70,2890.40,1681284.179,1769412599999,4862241949.99836,13861,1036254.283,2997707420.49024,0
1769412600000,2890.40,2903.03,2886.03,2899.68,1448044.759,1769414399999,4190675315.32876,12978,931764.882,2697955596.45847,0
1769414400000,2899.71,2919.48,2894.00,2912.41,2044765.883,1769416199999,5937891864.94221,13638,1234254.643,3588081243.62662,0
1769416200000,2912.41,2914.53,2903.15,2908.65,1508226.455,1769417999999,4387586521.87702,12564,503229.310,1464173209.77543,0
1769418000000,2908.65,2909.57,2885.09,2886.31,1173297.744,1769419799999,3397486828.88732,11142,72943.451,211051682.91860,0
1769419800000,2886.31,2889.60,2877.92,2882.26,1208866.621,1769421599999,3486855001.16782,11052,510097.195,1471964451.83990,0
1769421600000,2882.26,2895.65,2882.07,2895.25,1277939.236,1769423399999,3691989291.06769,11895,1169310.192,3378075784.47814,0
1769423400000,2895.25,2898.11,2892.30,2892.83,596985.717,1769425199999,1728101850.63376,9583,262742.661,760996489.34678,0
1769425200000,2892.83,2897.13,2887.41,2887.41,793764.962,1769426999999,2296200102.73163,10255,309996.871,897708676.30400,0
1769427000000,2887.41,2891.49,2885.30,2888.84,507061.599,1769428799999,1464686738.15229,9700,232704.137,672402175.71162,0
1769428800000,2888.98,2909.78,2888.98,2901.20,1975405.957,1769430599999,5727042782.19268,14031,1634693.825,4738248500.37520,0
1769430600000,2901.22,2901.30,2896.46,2899.17,231060.393,1769432399999,669636814.63452,5581,34623.547,100376619.70710,0
1769432400000,2899.15,2905.78,2894.88,2902.49,913394.916,1769434199999,2649613556.66971,8954,599547.733,1739885553.50325,0
1769434200000,2902.54,2907.52,2901.31,2906.37,848690.704,1769435999999,2465223821.65153,9318,456676.068,1327011661.84177,0
1769436000000,2906.37,2910.91,2879.25,2883.48,2352393.664,1769437799999,6802810982.19971,12274,725602.426,2099596645.38771,0
1769437800000,2883.48,2926.40,2875.33,2919.41,3236117.927,1769439599999,9416210246.25201,15863,1671527.119,4868479191.37991,0
1769439600000,2919.39,2945.71,2910.47,2919.77,2868038.771,1769441399999,8398131038.18699,15186,1446989.122,4240477012.61451,0
